gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019884756									Syrrhopodon rigidus (UBC B75102)																	83677									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344659&ass_num=B75102				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75102		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-04											Syrrhopodon										on great boulder														rigidus	University of British Columbia				Plantae								cataliua-yunque trail, sierra de luquillo																				ICBN			83677							University of British Columbia					dried		5876	W.C. Steere				Syrrhopodon rigidus				rigidus						species								1940 Jan 04	?n		?w					
1019884975									Octoblepharum pulvinatum (UBC B73645)																	83498									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344480&ass_num=B73645				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73645		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-01-04											Octoblepharum										on rotten stump														pulvinatum	University of British Columbia				Plantae								catalina--el yunque trail, sierra de ruquillo																				ICBN			83498							University of British Columbia					dried		5861	W.C. Steere				Octoblepharum pulvinatum				pulvinatum						species								1940 Jan 04	?s		?w					
1019884859									Calymperes guildingii (UBC B73675)																	83460									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344442&ass_num=B73675				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73675		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-22											Calymperes										on shaded rock														guildingii	University of British Columbia				Plantae								rio de la mina, sierra de lluquillo																				ICBN			83460							University of British Columbia					dried		4079	W.C. Steere				Calymperes guildingii				guildingii						species								1939 Sep 22	?n		?w					
1019884884									Calymperes guildingii (UBC B73676)																	83461									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344443&ass_num=B73676				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73676		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-23											Calymperes										on large, shade rock														guildingii	University of British Columbia				Plantae								upper rio vano de aro, n slopr of sierra de luquillo																				ICBN			83461							University of British Columbia					dried		5401	W.C. Steere				Calymperes guildingii				guildingii						species								1939 Dec 23	?s		?w					
1019884983									Syrrhopodon rigidus (UBC B75100)																	83675									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344657&ass_num=B75100				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B75100		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-30											Syrrhopodon										on moist shaded rock														rigidus	University of British Columbia				Plantae								along lower el yunque trail, sierra de luquillo																				ICBN			83675							University of British Columbia					dried		4156	W.C. Steere				Syrrhopodon rigidus				rigidus						species								1939 Sep 30	?n		?w					
1019884920									Calymperes guildingii (UBC B73677)																	83462									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344444&ass_num=B73677				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73677		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1948-05-11											Calymperes										on wet cliff														guildingii	University of British Columbia				Plantae								mt britton peak, sierra de luquillo																				ICBN			83462							University of British Columbia					dried		7090	W.C. Steere				Calymperes guildingii				guildingii						species								1948 May 11	?s		?w					
1019884926									Octoblepharum pulvinatum (UBC B73643)																	83496									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=344478&ass_num=B73643				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B73643		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-03-01											Octoblepharum										on rotten log														pulvinatum	University of British Columbia				Plantae																												ICBN			83496							University of British Columbia					dried		5120	E.G. Britton				Octoblepharum pulvinatum				pulvinatum						species								1915 Mar 01	?s		?w					
1019889311									Lejeunea flava (UBC B85243)																	90103									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351085&ass_num=B85243				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85243		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-08-15											Lejeunea										on bark of tree in moist forest on lower slopes of mt. guilarte										H. Robinson; 1967				flava	University of British Columbia				Plantae								municipio de adjuntas. barrio de guilarte. reserva forestal de guilarte																				ICBN			90103							University of British Columbia					dried		3971	W.R. Stimson; E. Cintron Montalvo				Lejeunea flava (Swartz) Nees	(Swartz) Nees			flava						species								1966 Aug 15	?n		?w					
1019889286									Trichocolea brevifissa (UBC B85242)																	90102									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351084&ass_num=B85242				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85242		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-08-09											Trichocolea										on bark. on forest covered ridge										H. Robinson; 1967				brevifissa	University of British Columbia				Plantae								municipio de adjuntas. reserva forestal de guilarte, lower slopes of monte guilarte																				ICBN			90102							University of British Columbia					dried		3878	W.R. Stimson				Trichocolea brevifissa				brevifissa						species								1966 Aug 09	?n		?w					
1019889322									Crossotolejeunea bermudiana (UBC B85232)																	90091									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351073&ass_num=B85232				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85232		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-07-07											Crossotolejeunea																				H. Robinson; 1967				bermudiana	University of British Columbia				Plantae								municipio de mariacao. on coffee plantation in mountains about 1 mi outside of mariacao																				ICBN			90091	cf.						University of British Columbia					dried		3298	W.R. Stimson				Crossotolejeunea bermudiana				bermudiana						species								1966 Jul 07	?n		?w					
1019889391									Campylopus thysanomitrioides (UBC B85240)																	90100									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351082&ass_num=B85240				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85240		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-08-05											Campylopus										on cliff just below summit of mt. guilarte										J.P. Frahm; 1982				thysanomitrioides	University of British Columbia				Plantae								municipio de adjuntas. reserva forestal de guilarte																				ICBN			90100							University of British Columbia					dried		3869	W.R. Stimson; E. Cintron Montalvo				Campylopus thysanomitrioides				thysanomitrioides						species								1966 Aug 05	?n		?w					
1019889345									Thuidium urceolatum (UBC B85231)																	90092									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351074&ass_num=B85231				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85231		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1965-06-26											Thuidium										on rock cliff in moist forest														urceolatum	University of British Columbia				Plantae								"municipio: maricao. barrio: maricao afuera. reserva forestal de maricao: mountainside about 1 mi n. of ""radar"" towers"																				ICBN			90092							University of British Columbia					dried		1422	W.R. Stimson				Thuidium urceolatum				urceolatum						species							ca 762 m	1965 Jun 26	?n		?w					
1019889417									Trichocolea brevifissa (UBC B85241)																	90101									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351083&ass_num=B85241				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85241		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-08-09											Trichocolea										on exposed roots. on forest covered ridge										H. Robinson; 1967				brevifissa	University of British Columbia				Plantae								municipio de adjuntas. reserva forestal de guilarte, lower slopes of monte guilarte																				ICBN			90101							University of British Columbia					dried		3881	W.R. Stimson				Trichocolea brevifissa				brevifissa						species								1966 Aug 09	?n		?w					
1019889363									Plagiochila simplex (UBC B85239)																	90099									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351081&ass_num=B85239				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85239		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-08-01											Plagiochila										on trunk in forest										H. Robinson; 1967				simplex	University of British Columbia				Plantae								municipio de adjuntas. reserva forestal de guilarte																				ICBN			90099							University of British Columbia					dried		3794	W.R. Stimson; E. Cintron Montalvo				Plagiochila simplex				simplex						species								1966 Aug 01	?n		?w					
1019889411									Sematophyllum caespitosum (UBC B85237)																	90097									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351079&ass_num=B85237				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85237		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-07-22											Sematophyllum										on rock										W.C. Steere; 1982				caespitosum	University of British Columbia				Plantae								municipio de arecibo: coffee plantation on mountain side above e. shore of eastern lake of lago dos bocas																				ICBN			90097							University of British Columbia					dried		3610	W.R. Stimson				Sematophyllum caespitosum				caespitosum						species								1966 Jul 22	?n		?w					
1019889352									Cyclolejeunea convexistipula (UBC B85250)																	90110									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=351092&ass_num=B85250				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B85250		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1966-09-03											Cyclolejeunea										on leaves										H. Robinson; 1967				convexistipula	University of British Columbia				Plantae								el yunque natl forest. luquillo mtns. beside quebrada el linguete, upstream from where it crosses road 191																				ICBN			90110							University of British Columbia					dried		4337	W.R. Stimson				Cyclolejeunea convexistipula				convexistipula						species								1966 Sep 03	?n		?w					
